onset_y,drop_y_1,drop_y_3,rec_post3,u_drop_1,u_drop_3,athlete_id,onset_count
74.90941542145906,17.39601061699794,16.510876879721238,53.61177682909848,-7.3367394874949525,86.36402305152846,78,12
83.08230333140871,18.876740297069375,14.429981164510925,55.82176042527011,13.957821090933018,63.76525875397473,79,14
88.25504274348177,33.689550380580364,36.525076190464766,60.99180558082495,458.44476349383956,499.84827090507616,80,9
69.36005442788793,20.02538421442013,21.788321295830862,57.10031726236434,322.4634660090985,392.53435602169026,81,11
70.06606429705602,18.690472570900575,22.82661004046201,57.586336103071055,195.26925274433955,197.36666414686715,82,13
96.71155018156941,31.65348498572718,24.536252611304622,55.90703840107556,179.96254973638858,151.25054267849802,83,12
62.98322586093316,0.49360596712356836,20.0138708742039,56.040815318953996,-199.00386315994763,87.7440929040127,84,13
58.06193993851862,-4.714512136360553,13.747076773568981,59.53888978537345,-146.116828969995,98.53234457791858,85,7
67.77623394552363,10.430755896422202,8.963697432927669,50.239564667963805,251.9448439710436,146.19438208352287,86,16
87.48300742586312,19.141351856215046,36.21033357920638,63.41153491537877,259.20312731690524,385.57381077388555,87,8
86.73834509499545,26.867444388325964,31.32388541334264,54.52777603179259,121.3464616782464,389.39052543552157,88,12
71.39559125705195,3.4630054748718138,3.956127080982183,44.799447824234974,25.35914997234854,98.40649566609615,89,22
71.55764654654679,9.739648587351892,4.366556713021297,53.21343880521075,193.27207196762356,74.07818317913504,90,12
70.06552003676606,14.616694588605103,9.986812940856241,52.68591881009548,-128.96384129436478,25.26870499542112,91,13
85.51707033485697,26.9007200590732,30.521008097115704,52.94474435433426,269.03430974129043,277.46581431278594,92,14
68.42375115726806,12.811697886738708,6.7056945660498535,54.80766421225471,85.83923448974834,130.98519121371228,93,17
84.09148333791853,11.276751994788668,16.134355469427724,48.80184124056746,-39.029361109697426,16.44345064265226,94,16
66.31050305279138,9.980686272081174,10.780553356363576,54.84402595404232,25.563868151486595,95.81106385624645,95,9
67.44280944713384,3.371916943749709,-9.146716500832145,62.98832066051401,-37.17781432250266,-121.16178199449669,96,10
